,strategy,popsize,ep_eta,ip_eta,ep_delta,ip_delta,sp_ge,sp_gi,desired_frequency,fitness,iterations,execution_time
155,best1exp,20,6.562847228923042,8.560271526133675,0.2483071883255459,0.1231601564355788,17.432495972228512,26.229688904961737,60,0.0,15,31.267417907714844
156,best1exp,20,8.9477091437871,9.934232023027429,0.2252147727030226,0.0770216648499679,9.05685075959398,21.430549560703632,60,0.0,15,29.950345993041992
157,best1exp,20,10.955624286649131,8.762095251965413,0.2915397890811954,0.1383104261113056,10.150056978151817,28.90771989438779,60,0.0,15,29.83942222595215
158,best1exp,20,10.419287806054673,7.202892528228567,0.4099808576118595,0.1021275392690411,6.014215091717428,20.948558216204347,60,0.0,15,29.85984516143799
159,best1exp,20,10.37119501905422,10.135658587602322,0.1974764470603454,0.1147661524905337,13.217542733505825,27.16907837468552,60,0.0,15,29.91377019882202
160,best1exp,20,7.642148997147507,10.410552533283235,0.8601708787740133,0.0572131756742995,1.9866351673375071,17.861737527279537,60,0.0,15,29.905292987823486
161,best1exp,20,12.762041948065384,9.89723627138418,0.7456718990094399,0.0546763562187213,3.7410744297944296,24.076421872907368,60,0.0,15,30.112024068832397
162,best1exp,20,1.9916095885393472,6.626683034124362,0.2091223222251799,0.2068505160075679,5.345687060653991,10.41687780643915,60,0.0,15,30.699772119522095
163,best1exp,20,9.363147203292186,6.588063046233572,0.5428601701257317,0.0501491739126321,2.474213807882201,11.33190424405774,60,0.0,15,30.165337085723877
164,best1exp,20,7.989271890378752,9.443546251530222,0.8405402379519064,0.0411741469755609,2.613390432219614,17.78328584455681,60,0.0,15,29.83387517929077
165,best1exp,20,5.566568321715563,9.879367398230997,0.3048797408349755,0.0834905050832404,9.271980626942986,21.08598571022719,60,0.0,15,29.95105814933777
166,best1exp,20,8.100904507767511,6.975655429566103,0.2748954004492286,0.2075406286309594,11.423815956198156,28.456047116050417,60,0.0,15,30.324503183364868
167,best1exp,20,9.476910967478732,10.319677919770854,0.3100354146507995,0.0788767115090869,10.26556852600986,26.643864601379757,60,0.0,15,29.95553708076477
168,best1exp,20,1.1626567181229124,8.685650893280588,0.3263517945009944,0.1562907044097462,7.184995866782755,17.30723788211322,60,0.0,15,30.10125994682312
169,randtobest1bin,20,14.198348813387264,3.5305403206027464,0.6819047492414356,0.2516950141749802,2.8833022007229,29.421088034750017,60,0.0,15,30.064943075180057
170,randtobest1bin,20,8.840393050426274,12.084356484615014,0.3578158311087888,0.0635983450257771,9.17093526875871,28.10966234529903,60,0.0,15,30.06068706512451
171,randtobest1bin,20,8.76571162118514,12.02806963139097,0.1532831093455236,0.1453967018068604,7.692369606955898,23.25581527450587,60,0.0,15,30.075380086898804
172,randtobest1bin,20,10.356910333811069,3.780906517884411,0.8394898405114405,0.1404139774709152,5.358376105054476,23.021638906733788,60,0.0,15,28.8296320438385
173,randtobest1bin,20,9.375613978475146,4.623328080264827,0.3725672621381297,0.2069269661492314,7.603563841722272,26.417250698261206,60,0.0,15,26.106961011886597
174,randtobest1bin,20,2.6349618110084565,9.625878078195171,0.5010291470655819,0.0521383476610632,7.109907343797542,21.85433681702115,60,0.0,15,25.945142030715942
175,randtobest1bin,20,8.43206693531555,8.891989158016791,0.3894301304165588,0.143068403927188,9.61964291926023,26.56416596833469,60,0.0,15,25.762522220611572
176,randtobest1bin,20,11.946528670572905,4.806094401137372,0.4652486954128445,0.1642761693126588,6.96088230886267,29.133091484851693,60,0.0,15,25.72133183479309
177,randtobest1bin,20,4.08545641359317,9.763095794786976,0.1219835358107095,0.1436817235957306,12.967388773905016,18.658286085863455,60,0.0,15,25.76279592514038
178,randtobest1bin,20,12.315688698787186,4.558725914863494,0.7272565377964156,0.3147264789074258,1.513114083270121,14.660058702751362,60,0.0,15,25.752058029174805
179,randtobest1bin,20,4.801373278990074,4.753807469604368,0.8397406239395463,0.1971828932437052,5.318614668840124,18.98933015242525,60,0.0,15,25.708158254623413
180,randtobest1bin,20,6.7287872339799275,7.530751086456256,0.176908866891191,0.1739464411677146,9.668207545944838,15.748529117947347,60,0.0,15,25.759005308151245
181,randtobest1bin,20,3.1829986766848997,10.8248748624209,0.5656712593972394,0.1320972921370761,6.283282492516601,26.03654277068746,60,0.0,15,25.67156219482422
182,randtobest1bin,20,1.3630873162279489,10.105792689574509,0.5868902158068661,0.0857488972795528,2.894241216148651,16.9102089242327,60,0.0,15,25.77150321006775
183,randtobest1bin,20,2.519193642634206,13.17314879124475,0.3719269875388845,0.0493751996571683,4.028872103591647,23.07233313567998,60,0.0,15,25.689836740493774
184,randtobest1bin,20,7.402354335689646,3.962262345233029,0.3138932067576357,0.1380581005796172,8.748105617961262,21.19233439964391,60,0.0,15,25.71493911743164
185,randtobest1bin,20,3.882339059502426,7.111662690304627,0.5258758257145943,0.1981260757284068,9.6119293616937,27.949055133450884,60,0.0,15,25.697095155715942
186,randtobest1bin,20,2.1217420217685863,3.3689360538769293,0.3605395883822621,0.2717477833613654,9.955625356166909,20.080060591093527,60,0.0,15,25.686322927474976
187,randtobest1bin,20,4.030805434622597,11.299987092773373,0.528987917100871,0.0897724423985949,6.266322588374037,24.411953647129153,60,0.0,15,25.65713381767273
188,randtobest1bin,20,3.765716798513456,13.691114154299797,0.2455869909240895,0.1240287863979578,6.796428463504146,28.161179980434586,60,0.0,15,25.704665184020996
189,randtobest1exp,20,5.775461263885861,9.760687415738444,0.4390262864605705,0.1418146934990503,2.8368928504411537,25.05363496219011,60,0.0,15,25.722723960876465
190,randtobest1exp,20,10.24118867259978,17.616020386575933,0.140974320520368,0.0625273297595718,3.277818722640074,29.816565831187244,60,0.0,15,25.869608163833615
191,randtobest1exp,20,3.110475705001856,5.783242236823902,0.7758262343235395,0.1947536605353831,6.0665551822924035,20.56605686920598,60,0.0,15,89.60379004478455
192,randtobest1exp,20,6.823365661048237,15.671878244020682,0.1568916386812439,0.0751627995256034,10.738863813631434,29.340737823479355,60,0.0,15,73.36846089363098
193,randtobest1exp,20,7.959946588839632,10.236275883492157,0.5118941381983815,0.1163698646511555,4.581026572073526,21.870756211120316,60,0.0,15,764.0760688781738
194,randtobest1exp,20,8.36854949436589,12.82574159871767,0.0589770849787674,0.0921839561798178,11.589259544789554,20.076965181001786,60,0.0,15,25.360280990600582
195,randtobest1exp,20,2.39861848281022,3.2760852371314755,0.297712464609249,0.2703223580580435,16.54209323524339,25.01336862538685,60,0.0,15,25.31334924697876
196,randtobest1exp,20,4.08704186861048,8.434697738419061,0.4232487464299119,0.173705651977097,9.440207118887354,26.266605268887133,60,0.0,15,26.05253505706787
197,randtobest1exp,20,5.076329225613388,7.1207483526451085,0.282328910551813,0.1625868103244899,19.637642031603768,27.50553348031753,60,0.0,15,25.666956186294556
198,randtobest1exp,20,15.074883591003251,5.10536338004588,0.6537823227200085,0.2491856699932232,2.199711181667155,15.017426537163344,60,0.0,15,25.386566877365112
199,randtobest1exp,20,10.9003651752836,12.722509301224411,0.2606388965885589,0.0670446877875439,7.951273446297394,26.37178572254749,60,0.0,15,25.94530487060547
200,randtobest1exp,20,6.163866818994061,9.44493699401415,0.1870409430809235,0.1708099928277833,11.081214360103289,20.544150361588343,60,0.0,15,25.983700037002563
201,randtobest1exp,20,9.329762532297172,9.602902296393552,0.632376732051819,0.0940197721087118,6.388617837725514,26.90072996853476,60,0.0,15,25.882177114486694
202,randtobest1exp,20,8.476593793993477,5.728666108543024,0.6391703519392568,0.0489812076456596,2.6300210063471843,10.720376244827047,60,0.0,15,26.26020121574402
203,randtobest1exp,20,15.961403100464516,3.874836857053331,0.6738942614476514,0.2983952431053979,2.3025774614773393,17.711125037077792,60,0.0,15,26.40559196472168
204,randtobest1exp,20,2.392079660153863,4.209341399691347,0.4650714608166492,0.2891663630187224,3.146264160897537,7.078606896456149,60,0.0,15,26.08036780357361
205,randtobest1exp,20,11.041451270628253,14.254857887265288,0.0890800454613036,0.1263656226540901,9.230494918093536,29.54157084647234,60,0.0,15,26.497583150863647
206,randtobest1exp,20,2.065339752357179,9.78585382701737,0.5365322709150133,0.1502959406772244,2.398198249601201,17.90991877523175,60,0.0,15,26.321243286132812
207,randtobest1exp,20,5.211213092518949,4.792610467043808,0.9315675012467854,0.2405140388168656,5.295311790412302,22.649333253753262,60,0.0,15,25.98790216445923
208,best1bin,20,18.717701222837636,22.060068209360917,0.1019482153926741,0.8403761092141933,4.158083373583671,5.120256328682084,6,0.0,10,116.23373484611513
209,best1bin,20,18.00301812976413,18.545397540670184,0.2787543114320283,0.5131031636995883,15.382761720013391,12.757286327420596,6,1.0,10,117.95153307914734
210,best1bin,20,9.97288793723638,30.29883413635272,0.6220787340037359,0.8917703355921326,4.4275262039026675,1.1363219828894184,6,0.0,10,120.09480500221252
211,best1bin,20,15.242151254557076,97.61521382733008,0.7989041501233272,0.7252159333449985,5.050529997484109,1.0007992559176166,6,0.0,10,120.74953389167786
212,best1bin,20,9.222131224089331,13.744277267082404,0.837773967836996,0.7669244406208501,17.626145540900232,7.068315361668146,6,1.0,10,119.47721815109252
213,best1bin,20,3.411473484823256,5.188609788451231,0.4631854018632452,0.7874724894083045,8.125482313785762,3.824290919232112,6,0.0,10,116.297593832016
214,best1bin,20,5.41894337295381,8.234083964158643,0.5056179407694176,0.9321058754632048,9.823362900198523,2.7746293241818503,6,0.0,10,117.63432884216309
215,best1bin,20,12.35291789356162,23.30794259078044,0.5671119510152086,0.8211586553583807,1.978841114414548,1.7442596488517434,6,0.0,10,120.16216492652892
216,best1bin,20,18.232301011313297,25.46623690072075,0.0900173469887636,0.7289763905950146,3.807555640667184,1.272233369046006,6,0.0,10,120.38089179992676
217,best1bin,20,5.013296009288505,2.8936194383872547,0.0644894507882445,0.4437229620605663,11.891280305904989,24.883224361714788,6,0.0,10,118.45000290870668
218,best1bin,20,15.020080427370209,24.243368419361698,0.6571799781489157,0.909402453420117,2.763701829589367,2.657361183684877,6,0.0,10,123.1460177898407
219,best1bin,20,1.486003008846346,6.5353579676256075,0.9812792758781228,0.9278478118071996,7.095253573696895,2.093061646563804,6,0.0,10,121.66281318664552
220,best1bin,20,11.85606261785736,17.4739018476579,0.4452247257373458,0.7947891492980848,4.788603269520937,3.292403452251266,6,0.0,10,119.57168292999268
221,best1bin,20,9.744756033079398,13.831608907471733,0.4263011750577691,0.9688858625576016,11.793479560070624,5.827405379631589,6,0.0,10,117.54670405387878
222,best1bin,20,5.859978849162178,10.327349958995086,0.5745778280212874,0.7566360583165255,6.1532136799444155,1.4680305729967564,6,0.0,10,120.99492979049684
223,best1bin,20,2.6426189013504926,0.8552173199997952,0.403928336157801,0.9337708081187912,5.1935989619691085,1.5033972628060113,6,0.0,10,120.13909769058228
224,best1bin,20,15.84747414856166,30.40012477472538,0.3637458473084942,0.4910895879459838,2.894322248763415,1.990094004557564,6,0.0,10,121.99997305870056
225,best1bin,20,12.673780707818072,21.0222618058546,0.6270175495330945,0.9289772104316474,2.46574873392089,2.300337250205798,6,0.0,10,119.2628128528595
226,best1bin,20,9.313112136535244,7.568949180698695,0.0428553827318467,0.5813915716959133,2.8743089360752467,1.7057206515563852,6,0.0,10,120.9709210395813
227,best1bin,20,1.7504086646560602,0.8418505348742258,0.4308081959546648,0.9233754798390106,7.5238976444031245,3.2074732317808063,6,0.0,10,122.85860586166382
228,best1bin,20,12.013980659408984,19.940644287136724,0.4198029696710603,0.9638401435607776,5.0073387970295995,2.6936166201445655,6,0.0,10,150.90892004966736
229,best1bin,20,9.001814860545512,20.549943761974895,0.65269798058633,0.7411732727916203,6.587421144009515,2.726487176539912,6,0.0,10,149.8820779323578
230,best1bin,20,16.55488821012535,72.27599144379789,0.4365482678052323,0.6814498853348383,5.078648843306909,1.2269708325369957,6,0.4444442391395569,10,150.63404083251953
231,best1bin,20,6.268679116484518,15.543341004208491,0.9549419964891253,0.3691688286245129,4.39946036350134,1.8621329942367384,6,0.0,10,151.9041349887848
232,best1bin,20,19.209832672382277,53.42116272622199,0.2840801926132285,0.9220026556648347,4.859162310991776,1.3018267624929436,6,0.0,10,151.07854104042053
233,best1bin,20,17.750912677910854,29.708672999333743,0.3864039899286086,0.4769153153054443,5.149501344123976,2.9616987764788014,6,0.0,10,152.49671506881714
234,best1bin,20,13.422096180803774,16.62819995513744,0.3648309185220022,0.8670707698449632,13.831767984543156,7.256192689423237,6,0.0,10,150.0762758255005
235,best1bin,20,4.277379550777406,15.51488546766936,0.83871212648517,0.5169877849421389,5.7063769207001425,1.7131295755007407,6,0.0,10,150.31685495376587
236,best1bin,20,13.665953623968342,28.524548902754574,0.3227700962809974,0.3453765142979966,2.93686390077011,1.3533926720987246,6,0.0,10,151.68657684326172
237,best1bin,20,12.514752228611943,38.336585636078865,0.928241969196399,0.8153671601669067,6.747270044592801,2.3681237333901812,6,0.0,10,148.26541185379028
238,best1bin,20,17.381800613004028,66.05823660538042,0.8522109712118006,0.7599961617500287,4.858137726304497,1.5293434702643616,6,0.0,10,148.9717559814453
239,best1bin,20,8.927730521119912,9.67447004496016,0.4052070990278665,0.7745943836410493,5.993299410551708,1.3009386076883267,6,0.0,10,148.85640406608582
240,best1bin,20,2.7742726680149,1.6746429594423304,0.562738323617332,0.8493111158182051,6.755558434498678,2.0113741321162344,6,0.0,10,149.5360782146454
241,best1bin,20,3.7921565258938728,8.836617029570284,0.511503627281777,0.9359292852350564,10.208212257816108,3.868798010082413,6,0.0,10,147.86278986930847
242,best1bin,20,11.927872126388866,13.415287137353651,0.0495191738449186,0.8916750997514455,5.107517506438088,4.230017349159695,6,0.0,10,147.36595797538757
243,best1bin,20,11.520761881534622,34.23662550855154,0.7864586272641543,0.9318074229173898,8.190858729985443,2.3188016378510383,6,0.0,10,147.12337493896484
244,best1bin,20,7.1263542819768375,23.65600027325032,0.8414506793548545,0.9923807365673556,8.41298069783453,2.1666848148515676,6,0.0,10,149.1505720615387
245,best1bin,20,12.58826503996799,21.902963614442225,0.4418521151564704,0.950134763021166,2.278375828779657,1.96145847466312,6,0.0,10,148.02221393585205
246,best1bin,20,4.587704019693733,5.236240003812334,0.5528182428426951,0.2853818766460939,3.7144126637571375,1.7739421354683351,6,0.0,10,145.47584104537964
247,best1bin,20,10.024057211845395,22.56322497343666,0.6517024736113879,0.6203943843917703,4.737981848470006,2.067077256251425,6,0.0,10,146.9259169101715
248,best1bin,20,13.429172454508024,12.251806043577751,0.1892575123348043,0.640409904739693,17.85303051445401,25.117104144684394,6,1.777778148651123,10,146.95276713371277
249,best1bin,20,14.97551055038154,33.95042001891429,0.2948911792541148,0.3272381081518051,2.5296039275275675,1.3426432428748782,6,0.0,10,147.5363461971283
250,best1bin,20,12.932472858348698,15.993360672276957,0.3864359105519596,0.7311590150127111,5.299701972594286,1.0496036646418323,6,0.0,10,149.0644028186798
251,best1bin,20,10.351765604467143,17.90190197797906,0.7847825973805307,0.782771588326576,17.980898795801764,6.104896665878423,6,0.4444442391395569,10,149.73531007766724
252,best1bin,20,18.48778783811653,66.4057568334194,0.5328658788201929,0.5116809891432855,2.9478682466233925,1.2105543840545767,6,0.0,10,147.9866020679474
253,best1bin,20,9.841117037485544,12.594196214355923,0.2718136098945397,0.8707038957243286,7.400080541301431,3.7305077688778816,6,0.0,10,148.73268008232117
254,best1bin,20,9.957864958712952,23.39227377822581,0.958282347235564,0.9214121202416016,4.99637256150572,2.520458767327927,6,0.0,10,148.67526292800903
255,best1bin,20,13.18379573567448,22.306304579091204,0.5855991834802513,0.9157096851142834,11.76389375775138,4.655500560356691,6,0.0,10,148.69123888015747
256,best1bin,20,19.12744406239198,6.669450397454277,0.7593865020943975,0.9124387287951344,5.060066773120479,2.741826932341983,10,0.0,10,148.35183811187744
257,best1bin,20,14.411777085392307,6.892907813612261,0.3082581741243563,0.7919155280102967,6.14474045060115,4.435921943516574,10,0.0,10,148.13702130317688
258,best1bin,20,10.591355227114136,5.677238629503982,0.0233444882140692,0.9180781366046942,4.470089999821612,8.471170648974716,10,0.0,10,146.93765091896057
259,best1bin,20,9.425007008243243,5.97708471805953,0.8704313433445006,0.4028054560957013,5.448877823221006,6.437582536425625,10,0.0,10,148.34722709655762
260,best1bin,20,13.66202589011712,8.10610666525654,0.2341984432180952,0.906260575570386,3.5744826185095366,23.34679964769778,10,0.0,10,151.78049397468567
261,best1bin,20,16.31628680231511,8.645970878183306,0.8361516733903479,0.7889139193388344,5.5884555771826365,3.2164269377267907,10,0.0,10,149.61117482185364
262,best1bin,20,12.74002845083916,10.466550935131032,0.0892662873393951,0.5047049525746485,14.253319211756452,25.453569974957993,10,0.0,10,147.794086933136
263,best1bin,20,10.9460485886444,11.026540488486738,0.9605528980113436,0.7655392528214684,15.125276006949084,5.7002290738796955,10,0.0,10,148.53805589675903
264,best1bin,20,13.347609979656692,10.720105340876168,0.4862136468145292,0.5804963123558521,13.688929595995578,13.99990559287538,10,0.0,10,148.72828125953674
265,best1bin,20,12.334992316940603,8.910913013951344,0.2627760827917587,0.6551715914262413,7.214110655953455,8.20411995666619,10,0.0,10,148.26086401939392
266,best1bin,20,18.18232820605206,14.326870048010342,0.9272933928778913,0.9200104106429196,4.395175389297995,2.6883927249395096,10,0.0,10,148.38985013961792
267,best1bin,20,11.129813464410198,8.109314666178534,0.4892231745161204,0.7716518136188334,13.695123714184044,13.953181929373947,10,0.0,10,146.7466950416565
268,best1bin,20,14.896407881242212,4.546985710613768,0.6659283180363584,0.9315382359605376,12.532997599099115,4.118919223462836,10,0.0,10,161.38669395446777
269,best1bin,20,19.566325418726933,15.353760801554609,0.0659127551157613,0.7749664177734636,12.611352643050248,22.608658390101585,10,0.0,10,147.09805989265442
270,best1bin,20,5.793822786202594,2.019899741540762,0.5651472206716202,0.8588107697953117,13.29334854273934,12.233973817128032,10,0.0,10,146.53207898139954
271,best1bin,20,19.4800075401767,16.13028334050143,0.1695328832737623,0.9221509824464916,11.272216313681817,12.571857866685129,10,0.0,10,147.25588512420654
272,best1bin,20,6.999145644116817,0.697397464203533,0.1304717189253493,0.7255759650622854,8.405811264769804,25.11231631066707,10,0.0,10,148.16390085220337
273,best1bin,20,9.747481069654626,6.2147251415250295,0.3156098908946201,0.7386450754773078,17.917419216086504,25.375692475704547,10,0.0,10,146.30902576446533
274,best1bin,20,10.89920047296384,7.62927340290328,0.3229384682141787,0.8424796307828774,6.882482049566856,16.2253748192267,10,0.0,10,149.4909589290619
275,best1bin,20,6.9407617755996425,1.387327460408109,0.0134983986339926,0.5290298871968601,2.6525808610437815,8.522332760585204,10,0.0,10,148.8916039466858
276,best1bin,20,12.440919688027147,8.984184533002463,0.2966527290808036,0.440050609973563,13.895623537512988,24.898709925354552,10,0.0,10,148.2056839466095
277,best1bin,20,9.174615491853114,5.588317766926309,0.73236673959461,0.8862900569650978,5.486889497137867,7.549020098407907,10,0.0,10,147.36671805381775
278,best1bin,20,9.751650414781372,6.552819430802977,0.276671505388464,0.5852193809327669,9.363092852598845,28.494841532299887,10,0.0,10,146.12523221969604
279,best1bin,20,16.275839403628908,14.634566758569122,0.3011768194789735,0.6935282997800853,4.47583354067459,6.8868691807908995,10,0.0,10,146.65327715873718
280,best1bin,20,14.837841116830807,11.304600012787937,0.3131460550304769,0.5494722110092617,10.1963817390607,9.764885130285116,10,0.0,10,146.58570194244385
281,best1bin,20,10.293246960922335,7.547076202972697,0.6550613660828846,0.8515664893796167,16.056922882199757,8.35716436710355,10,0.0,10,146.63525295257568
282,best1bin,20,14.711239669468489,12.26802336261094,0.5295790502871086,0.7696197635133326,9.847201951866577,9.279210559174476,10,0.0,10,149.0724229812622
283,best1bin,20,17.340561512198345,14.94015572319512,0.5068556372691727,0.8187965214656647,14.052114147810755,13.737189752721074,10,0.0,10,152.96061992645264
284,best1bin,20,13.877490576443144,6.888661116841462,0.0641051595023207,0.301210197361559,5.461147725114676,14.874072421627403,20,0.0,10,149.8503439426422
285,best1bin,20,14.362344591299795,3.031994027952152,0.2016025333319642,0.3849926811234892,1.6920097380496912,5.584473155725142,20,0.0,10,148.81817293167114
286,best1bin,20,16.168679912792662,0.9819800242407624,0.2910824335430264,0.5788291486120658,10.446678097687592,24.201751932887547,20,0.0,10,150.89767980575562
287,best1bin,20,15.768560062095206,8.009134507640297,0.1353358992226053,0.3208205064123367,3.4394360633827867,9.62729000898656,20,0.0,10,146.95612502098083
288,best1bin,20,11.496402971195582,1.92306540221945,0.4546632966123894,0.7814443874805743,7.0217930264787505,17.578873839763514,20,0.0,10,148.709538936615
289,best1bin,20,17.765029840833343,1.5138423219699817,0.8209299851729543,0.7262053985371427,4.300918120760177,7.291098318345739,20,0.0,10,146.29572987556458
290,best1bin,20,11.948670203419562,4.836261367987426,0.2301635740075079,0.2307356651224755,1.7547514198315142,16.90988351914317,20,0.0,10,150.86035919189453
291,best1bin,20,16.48617010107234,5.387708281600446,0.472988788400376,0.7016645929471657,1.198468364893964,18.623141711375336,20,0.0,10,148.0356888771057
292,best1bin,20,17.65308699931419,4.407647308840019,0.6678823209333276,0.9298368637329936,6.9006420775634885,10.964683940268069,20,0.0,10,151.7451889514923
293,best1bin,20,16.901100699743516,5.951302279572879,0.6197290287421056,0.6857104851877027,11.686012250260212,26.7251442913156,20,0.0,10,146.6246280670166
294,best1bin,20,15.807908106818113,5.583332294807278,0.812374230175956,0.7446475286657392,5.998941934552155,12.228826798253936,20,0.4444435834884643,10,146.02515721321106
295,best1bin,20,16.869023255031706,2.5816630922824046,0.5785208926433649,0.8931774331921092,6.905441445576006,12.19898312894922,20,0.0,10,147.07541298866272
296,best1bin,20,14.63420888077462,6.138366067421863,0.247112143844526,0.4772272195338397,6.559997876261776,16.987278886777627,20,0.0,10,147.45093822479248
297,best1bin,20,17.39718377754849,7.55629825968672,0.5001937062162183,0.9086897864187116,6.12809938828882,25.03444074562976,20,0.0,10,146.40568590164185
298,best1bin,20,17.72579871074694,9.859749630150766,0.086151669855066,0.9844211632490728,2.008993504979541,11.463810772169207,20,0.0,10,149.57167720794678
299,best1bin,20,11.121724843587296,0.9114499843362084,0.5900883028374679,0.805924299655561,3.9032285702900578,16.20710850859284,20,0.0,10,148.25929498672485
300,best1bin,20,16.085024300746536,4.850997966447437,0.7434898037100401,0.913083043449127,5.479766263335552,15.819123211528687,20,0.0,10,146.84998774528503
301,best1bin,20,16.902472751032846,2.206878922850379,0.8903997259568235,0.8916939167178809,7.732663710151812,11.316265517540788,20,0.0,10,144.5348539352417
302,best1bin,20,16.80481829771915,1.7879413739759684,0.2737853987597913,0.5878140623892787,10.754028066325692,23.676458743139396,20,0.0,10,145.62579703330994
303,best1bin,20,16.562691749091677,5.211729276917609,0.4114823176180013,0.5684255713647324,1.2647948323656415,24.65349868105141,20,0.0,10,145.56443190574646
304,best1bin,20,17.644144537061877,4.624698009942499,0.2371999026086002,0.6372037550251347,3.3489615727747983,8.39848791360195,20,0.0,10,145.91012501716614
305,best1bin,20,15.937432883648402,3.0718528593783603,0.3051197548009901,0.4590280848156243,4.8685345921375935,9.678988781353176,20,0.0,10,145.60673999786377
306,best1bin,20,12.621659687254136,3.6595664033524287,0.4074462365226174,0.6200387445602947,2.737712195376859,12.495418656765104,20,0.0,10,147.23596167564392
307,best1bin,20,16.463147848359707,1.5166126182263326,0.3151611667051605,0.7491970829682308,4.833796839844294,11.16397949474987,20,0.0,10,147.21063089370728
308,best1bin,20,11.205710800095678,1.030227492521249,0.5380441043099248,0.6401662874087674,5.458528289375421,13.106501423258152,20,0.0,10,148.9609410762787
309,best1bin,20,9.75555941140632,2.2644922701686383,0.1795979105349511,0.1613378584638792,6.2107995874911435,17.71557768141477,20,0.0,10,148.39530897140503
310,best1bin,20,13.570084871125768,2.5479752046849313,0.7142598314905457,0.6603717603041284,4.709497511350478,10.711317897688591,20,0.0,10,154.70908117294312
